,x
1.4614614614614614,0.5038683935692021
1.4714714714714714,0.5072052690676383
1.4814814814814814,0.5105195123023444
1.4914914914914914,0.5138112178659402
1.5015015015015014,0.5170804819094518
1.5115115115115114,0.520327402142311
1.5215215215215214,0.5235520778323555
1.5315315315315314,0.5267546098058288
1.5415415415415414,0.5299351004473803
1.5515515515515514,0.5330936537000657
1.5615615615615615,0.536230375065346
1.5715715715715715,0.5393453716030885
1.5815815815815815,0.542438751931566
1.5915915915915915,0.5455106262274577
1.6016016016016015,0.5485611062258482
1.6116116116116117,0.5515903052202284
1.6216216216216217,0.5545983380624949
1.6316316316316317,0.55758532116295
1.6416416416416417,0.5605513724903022
1.6516516516516517,0.5634966115716658
1.6616616616616617,0.5664211594925608
1.6716716716716717,0.5693251388969134
1.6816816816816818,0.5722086739870555
1.6916916916916918,0.575071890523725
1.7017017017017018,0.5779149158260656
1.7117117117117118,0.5807378787716267
1.7217217217217218,0.5835409097963642
1.7317317317317318,0.5863241408946391
1.7417417417417418,0.5890877056192189
1.7517517517517518,0.5918317390812766
1.7617617617617618,0.5945563779503915
1.7717717717717718,0.5972617604545484
1.7817817817817818,0.5999480263801381
1.7917917917917918,0.6026153170719575
1.8018018018018018,0.6052637754332091
1.8118118118118118,0.6078935459255013
1.8218218218218218,0.6105047745688488
1.8318318318318318,0.6130976089416715
1.8418418418418419,0.615672198180796
1.8518518518518519,0.6182288010139987
1.8618618618618619,0.6207678917330542
1.8718718718718719,0.6232896718436112
1.8818818818818819,0.6257943232393696
1.8918918918918919,0.6282820265062834
1.901901901901902,0.6307529609225614
1.911911911911912,0.6332073044586664
1.921921921921922,0.6356452337773155
1.931931931931932,0.6380669242334808
1.941941941941942,0.640472549874388
1.951951951951952,0.6428622834395175
1.961961961961962,0.6452362963606041
1.971971971971972,0.6475947587616369
1.981981981981982,0.6499378394588594
1.991991991991992,0.6522657059607695
2.002002002002002,0.6545785244681195
2.012012012012012,0.6568764598739156
2.022022022022022,0.659159675763419
2.032032032032032,0.6614283344141451
2.042042042042042,0.6636825967958633
2.052052052052052,0.6659226225705978
2.062062062062062,0.668148570092627
2.0720720720720722,0.6703605964084836
2.0820820820820822,0.6725588572569546
2.0920920920920922,0.6747435070690819
2.1021021021021022,0.6769146989681609
2.1121121121121122,0.6790725847697422
2.1221221221221223,0.6812173149816301
2.1321321321321323,0.6833490388038836
2.1421421421421423,0.6854679041288162
2.1521521521521523,0.6875740575409953
2.1621621621621623,0.6896676443172433
2.1721721721721723,0.6917488084266362
2.1821821821821823,0.6938176925305051
2.1921921921921923,0.695874437982435
2.2022022022022023,0.6979191848282653
2.2122122122122123,0.6999520718060901
2.2222222222222223,0.7019732363462575
2.2322322322322323,0.70398281457137
2.2422422422422423,0.7059809412962849
2.2522522522522523,0.7079677500281131
2.2622622622622623,0.7099433729662206
2.2722722722722724,0.7119079410022273
2.2822822822822824,0.7138615837200076
2.2922922922922924,0.7158044293956904
2.3023023023023024,0.717736604997659
2.3123123123123124,0.7196582361865504
2.3223223223223224,0.7215694473152571
2.3323323323323324,0.7234703614289248
2.3423423423423424,0.7253611002649545
2.3523523523523524,0.727241784253001
2.3623623623623624,0.7291125325149735
2.3723723723723724,0.7309734628650361
2.3823823823823824,0.7328246918096065
2.3923923923923924,0.7346663345473573
2.4024024024024024,0.7364985049692152
2.4124124124124124,0.7383213156583616
2.4224224224224224,0.7401348778902317
2.4324324324324325,0.7419393016325155
2.4424424424424425,0.7437346955451574
2.4524524524524525,0.7455211669803559
2.4624624624624625,0.7472988238786552
2.4724724724724725,0.749068052718273
2.4824824824824825,0.750829138549405
2.4924924924924925,0.7525821555657743
2.5025025025025025,0.7543271777249849
2.5125125125125125,0.7560642787485221
2.5225225225225225,0.7577935321217528
2.5325325325325325,0.7595150110939249
2.5425425425425425,0.7612287886781677
2.5525525525525525,0.7629349376514916
2.5625625625625625,0.7646335305547883
2.5725725725725725,0.766324639692831
2.5825825825825826,0.7680083371342742
2.5925925925925926,0.7696846947116532
2.6026026026026026,0.7713537840213851
2.6126126126126126,0.773015676423768
2.6226226226226226,0.7746704430429812
2.6326326326326326,0.7763181547670855
2.6426426426426426,0.777958882248023
2.6526526526526526,0.7795926959016168
2.6626626626626626,0.7812196659075716
2.6726726726726726,0.782839862209473
2.6826826826826826,0.7844533545147881
2.6926926926926926,0.7860602122948653
2.7027027027027026,0.7876605047849343
2.7127127127127126,0.789254300984106
2.7227227227227226,0.7908416696553724
2.7327327327327327,0.7924226793256071
2.7427427427427427,0.7939973982855647
2.7527527527527527,0.7955658945898814
2.7627627627627627,0.7971282360570742
2.7727727727727727,0.7986844902695417
2.7827827827827827,0.8002347245735639
2.7927927927927927,0.8017790060793017
2.8028028028028027,0.8033174016607977
2.8128128128128127,0.8048499779559752
2.8228228228228227,0.8063768013666394
2.8328328328328327,0.8078979380584763
2.8428428428428427,0.8094134539610535
2.8528528528528527,0.8109234147678196
2.8628628628628627,0.8124278859361047
2.8728728728728727,0.8139269326871201
2.8828828828828827,0.8154206200059583
2.8928928928928928,0.8169090126415931
2.9029029029029028,0.8183921751068797
2.9129129129129128,0.8198701716785544
2.9229229229229228,0.8213430663972349
2.932932932932933,0.82281092306742
2.942942942942943,0.82427380525749
2.952952952952953,0.8257317762997064
2.962962962962963,0.827184899290212
2.972972972972973,0.8286332370890307
2.982982982982983,0.8300768523200678
2.992992992992993,0.8315158073711099
3.003003003003003,0.8329501643938249
3.013013013013013,0.8343799853037618
3.023023023023023,0.835805331780351
3.033033033033033,0.8372262652669042
3.043043043043043,0.8386428469706145
3.053053053053053,0.840055137862556
3.063063063063063,0.841463198677684
3.073073073073073,0.8428670899148356
3.083083083083083,0.8442668718367285
3.093093093093093,0.8456626044699622
3.103103103103103,0.8470543476050172
3.113113113113113,0.8484421607962556
3.123123123123123,0.8498261033619201
3.133133133133133,0.8512062343841353
3.143143143143143,0.8525826127089071
3.153153153153153,0.8539552969461223
3.163163163163163,0.8553243454695489
3.173173173173173,0.8566898164168367
3.183183183183183,0.8580517676895164
3.193193193193193,0.859410256953
3.203203203203203,0.8607653416365808
3.2132132132132134,0.8621170789334335
3.2232232232232234,0.8634655258006139
3.2332332332332334,0.8648107389590591
3.2432432432432434,0.8661527646986069
3.2532532532532534,0.8674914994874441
3.2632632632632634,0.8688269199174843
3.2732732732732734,0.8701590499871146
3.2832832832832834,0.8714879135627847
3.2932932932932935,0.8728135343790078
3.3033033033033035,0.8741359360383597
3.3133133133133135,0.8754551420114798
3.3233233233233235,0.8767711756370701
3.3333333333333335,0.8780840601218961
3.3433433433433435,0.8793938185407861
3.3533533533533535,0.8807004738366316
3.3633633633633635,0.8820040488203872
3.3733733733733735,0.8833045661710706
3.3833833833833835,0.8846020484357622
3.3933933933933935,0.8858965180296062
3.4034034034034035,0.8871879972358093
3.4134134134134135,0.8884765082056414
3.4234234234234235,0.8897620729584358
3.4334334334334335,0.8910447133815884
3.4434434434434436,0.8923244512305585
3.4534534534534536,0.8936013081288684
3.4634634634634636,0.8948753055681036
3.4734734734734736,0.8961464649079124
3.4834834834834836,0.8974148073760063
3.4934934934934936,0.8986803540681602
3.5035035035035036,0.8999431259482115
3.5135135135135136,0.9012031438480611
3.5235235235235236,0.902460428467673
3.5335335335335336,0.9037150003750741
3.5435435435435436,0.9049668800063544
3.5535535535535536,0.9062160876656671
3.5635635635635636,0.9074626435252282
3.5735735735735736,0.9087065676253172
3.5835835835835836,0.9099478798742765
3.5935935935935936,0.9111866000485114
3.6036036036036037,0.9124227477924904
3.6136136136136137,0.9136563426187453
3.6236236236236237,0.9148874039078707
3.6336336336336337,0.9161159509085244
3.6436436436436437,0.9173420027374273
3.6536536536536537,0.9185655783793631
3.6636636636636637,0.9197866966871793
3.6736736736736737,0.9210053763817856
3.6836836836836837,0.9222216360521553
3.6936936936936937,0.9234354941553249
3.7037037037037037,0.9246469690163934
3.7137137137137137,0.9258560788285235
3.7237237237237237,0.9270628416529406
3.7337337337337337,0.9282672754189334
3.7437437437437437,0.9294693979238535
3.7537537537537538,0.9306692268331156
3.7637637637637638,0.9318667796801978
3.7737737737737738,0.9330620738666409
3.7837837837837838,0.9342551266620488
3.793793793793794,0.9354459552040888
3.803803803803804,0.9366345764984909
3.813813813813814,0.9378210074190485
3.823823823823824,0.9390052647076179
3.833833833833834,0.9401873649741185
3.843843843843844,0.9413673246965328
3.853853853853854,0.9425451602209065
3.863863863863864,0.9437208877613482
3.873873873873874,0.9448945234000297
3.883883883883884,0.9460660830871856
3.893893893893894,0.9472355826411143
3.903903903903904,0.9484030377481764
3.913913913913914,0.9495684639627961
3.923923923923924,0.9507318767074606
3.933933933933934,0.9518932912727202
3.943943943943944,0.9530527228171881
3.953953953953954,0.9542101863675408
3.963963963963964,0.9553656968185178
3.973973973973974,0.9565192689329217
3.983983983983984,0.9576709173416181
3.993993993993994,0.9588206565435358
4.004004004004004,0.9599685009056667
4.014014014014014,0.9611144646630654
4.024024024024024,0.9622585619188502
4.034034034034034,0.9634008066442021
4.044044044044044,0.9645412126783653
4.054054054054054,0.9656797937286469
4.064064064064064,0.9668165633704173
4.074074074074074,0.96795153504711
4.084084084084084,0.9690847220702213
4.094094094094094,0.9702161376193108
4.104104104104104,0.9713457947420013
4.114114114114114,0.9724737063539786
4.124124124124124,0.9735998852389911
4.134134134134134,0.9747243440488511
4.1441441441441444,0.9758470953034334
4.1541541541541545,0.976968151390676
4.1641641641641645,0.9780875245665803
4.1741741741741745,0.9792052065692398
4.1841841841841845,0.9803207033375025
4.1941941941941945,0.9814338330123512
4.2042042042042045,0.9825446402923964
4.2142142142142145,0.9836531691321773
4.2242242242242245,0.9847594627421614
4.2342342342342345,0.9858635635887453
4.2442442442442445,0.9869655133942534
4.2542542542542545,0.9880653531369392
4.2642642642642645,0.9891631230509843
4.2742742742742745,0.9902588626264992
4.2842842842842845,0.9913526106095225
4.2942942942942945,0.9924444050020219
4.3043043043043046,0.993534283061893
4.314314314314315,0.9946222813029603
4.324324324324325,0.9957084354949768
4.334334334334335,0.9967927806636239
4.344344344344345,0.9978753510905116
4.354354354354355,0.9989561803131785
4.364364364364365,1.0000353011250915
4.374374374374375,1.0011127455756461
4.384384384384385,1.0021885449701669
4.394394394394395,1.0032627298699057
4.404404404404405,1.0043353300920443
4.414414414414415,1.0054063747096922
4.424424424424425,1.0064758920518875
4.434434434434435,1.007543909703597
4.444444444444445,1.0086104545057157
4.454454454454455,1.0096755525550678
4.464464464464465,1.0107392292044053
4.474474474474475,1.0118015090624088
4.484484484484485,1.012862415993688
4.494494494494495,1.013921973118781
4.504504504504505,1.0149802028141535
4.514514514514515,1.016037126712201
4.524524524524525,1.0170927657012465
4.534534534534535,1.0181471399255424
4.544544544544545,1.0192002687852688
4.554554554554555,1.0202521709365349
4.564564564564565,1.0213028642913784
4.574574574574575,1.022352366017765
4.584584584584585,1.0234006925395895
4.594594594594595,1.024447859536675
4.604604604604605,1.0254938819447732
4.614614614614615,1.026538773955564
4.624624624624625,1.0275825490166566
4.634634634634635,1.0286252198315877
4.644644644644645,1.0296667983598233
4.654654654654655,1.0307072958167576
4.664664664664665,1.0317467226737134
4.674674674674675,1.032785088657942
4.684684684684685,1.033822402752623
4.694694694694695,1.0348586731968654
4.704704704704705,1.0358939074857054
4.714714714714715,1.0369281123701088
4.724724724724725,1.0379612938569696
4.734734734734735,1.0389934572091102
4.744744744744745,1.0400246069452812
4.754754754754755,1.0410547468401625
4.764764764764765,1.0420838799243624
4.774774774774775,1.0431120084844168
4.784784784784785,1.044139134062791
4.794794794794795,1.045165257457879
4.804804804804805,1.0461903787240026
4.814814814814815,1.0472144971714126
4.824824824824825,1.048237611366288
4.834834834834835,1.0492597191307367
4.844844844844845,1.050280817542795
4.854854854854855,1.0513009029364273
4.864864864864865,1.0523199709015272
4.874874874874875,1.0533380162839163
4.884884884884885,1.0543550331853453
4.894894894894895,1.0553710149634927
4.904904904904905,1.0563859542319662
4.914914914914915,1.0573998428603015
4.924924924924925,1.0584126719739633
4.934934934934935,1.059424431954344
4.944944944944945,1.0604351124387654
4.954954954954955,1.0614447023204778
4.964964964964965,1.0624531897486595
4.974974974974975,1.0634605621284174
4.984984984984985,1.0644668061207874
4.994994994994995,1.0654719076427335
5.005005005005005,1.066475851867148
5.015015015015015,1.0674786232228526
5.025025025025025,1.0684802053945965
5.035035035035035,1.0694805813230586
5.045045045045045,1.0704797332048448
5.055055055055055,1.071477642492491
5.065065065065065,1.0724742898944606
5.075075075075075,1.0734696553751462
5.085085085085085,1.0744637181548684
5.095095095095095,1.0754564567098768
5.105105105105105,1.076447848772349
5.115115115115115,1.0774378713303916
5.125125125125125,1.0784265006280396
5.135135135135135,1.0794137121652563
5.145145145145145,1.0803994806979338
5.155155155155155,1.0813837802378925
5.165165165165165,1.0823665840528816
5.175175175175175,1.0833478646665786
5.185185185185185,1.0843275938585895
5.195195195195195,1.085305742664449
5.205205205205205,1.08628228137562
5.215215215215215,1.0872571795394947
5.225225225225225,1.0882304059593928
5.235235235235235,1.0892019286945631
5.245245245245245,1.090171715060183
5.255255255255255,1.0911397316273583
5.265265265265265,1.0921059442231231
5.275275275275275,1.0930703179304402
5.285285285285285,1.094032817088201
5.295295295295295,1.0949934052912256
5.305305305305305,1.0959520453902618
5.315315315315315,1.0969086994919872
5.325325325325325,1.0978633289590067
5.335335335335335,1.0988158944098547
5.345345345345345,1.0997663557189934
5.355355355355355,1.1007146720168137
5.365365365365365,1.1016608016896354
5.375375375375375,1.1026047023797065
5.385385385385385,1.1035463309852038
5.395395395395395,1.104485643660232
5.405405405405405,1.1054225958148247
5.415415415415415,1.1063575049374152
5.425425425425425,1.1072909077895157
5.435435435435435,1.1082228397929068
5.445445445445445,1.1091533309129986
5.455455455455455,1.1100824104225777
5.465465465465465,1.1110101069018063
5.475475475475475,1.111936448238223
5.485485485485485,1.1128614616267416
5.495495495495495,1.113785173569653
5.505505505505505,1.1147076098766227
5.515515515515515,1.1156287956646938
5.525525525525525,1.116548755358284
5.535535535535535,1.1174675126891878
5.545545545545545,1.1183850906965755
5.555555555555555,1.1193015117269933
5.565565565565565,1.1202167974343635
5.575575575575575,1.1211309687799842
5.585585585585585,1.1220440460325296
5.595595595595595,1.12295604876805
5.605605605605605,1.123866995869972
5.615615615615615,1.1247769055290973
5.625625625625625,1.125685795243604
5.635635635635635,1.1265936818190465
5.645645645645645,1.1275005813683552
5.655655655655655,1.1284065093118358
5.665665665665665,1.1293114803771709
5.675675675675675,1.1302155085994183
5.685685685685685,1.1311186073210124
5.6956956956956954,1.1320207891917633
5.7057057057057055,1.132922066168857
5.7157157157157155,1.1338224495168556
5.7257257257257255,1.1347219498076972
5.7357357357357355,1.1356205769206962
5.7457457457457455,1.1365183400425425
5.7557557557557555,1.137415247667302
5.7657657657657655,1.1383113075964169
5.7757757757757755,1.1392065269387055
5.7857857857857855,1.1401009121103616
5.7957957957957955,1.1409944688349551
5.8058058058058055,1.1418872021434325
5.8158158158158155,1.1427791163741154
5.8258258258258255,1.143670215172702
5.8358358358358355,1.1445605014922666
5.8458458458458455,1.1454499775932587
5.8558558558558556,1.1463386450435047
5.865865865865866,1.1472265047182062
5.875875875875876,1.1481135567999416
5.885885885885886,1.1489998007786646
5.895895895895896,1.1498852354517053
5.905905905905906,1.1507698589237696
5.915915915915916,1.1516536686069396
5.925925925925926,1.1525366612206729
5.935935935935936,1.1534188327918038
5.945945945945946,1.154300178654542
5.955955955955956,1.1551806934504734
5.965965965965966,1.15606037112856
5.975975975975976,1.1569392049451397
5.985985985985986,1.1578171874639265
5.995995995995996,1.15869431055601
6.006006006006006,1.1595705653998563
6.016016016016016,1.1604459424813072
6.026026026026026,1.1613204315935806
6.036036036036036,1.1621940218372702
6.046046046046046,1.163066701620346
6.056056056056056,1.1639384586581538
6.066066066066066,1.1648092799734155
6.076076076076076,1.1656791518962288
6.086086086086086,1.1665480600640674
6.096096096096096,1.1674159894217815
6.106106106106106,1.1682829242215964
6.116116116116116,1.1691488480231143
6.126126126126126,1.1700137436933125
6.136136136136136,1.1708775934065452
6.146146146146146,1.171740378644542
6.156156156156156,1.1726020801964088
6.166166166166166,1.1734626781586268
6.176176176176176,1.1743221519350546
6.186186186186186,1.1751804802369252
6.196196196196196,1.1760376410828486
6.206206206206206,1.1768936117988105
6.216216216216216,1.1777483690181727
6.226226226226226,1.1786018886816725
6.236236236236236,1.1794541460374242
6.246246246246246,1.1803051156409168
6.256256256256256,1.1811547713550163
6.266266266266266,1.1820030863499646
6.276276276276276,1.1828500331033789
6.286286286286286,1.1836955834002532
6.296296296296296,1.1845397083329567
6.306306306306306,1.1853823783012356
6.316316316316316,1.186223563012211
6.326326326326326,1.1870632314803808
6.336336336336336,1.1879013520276187
6.346346346346346,1.188737892283174
6.356356356356356,1.1895728191836723
6.366366366366366,1.1904060989731153
6.376376376376376,1.1912376972028804
6.386386386386386,1.1920675787317216
6.396396396396396,1.1928958479969198
6.406406406406406,1.1937228698351547
6.416416416416417,1.1945486830765866
6.426426426426427,1.195373306635569
6.436436436436437,1.1961967590019547
6.446446446446447,1.1970190582410951
6.456456456456457,1.1978402219938395
6.466466466466467,1.1986602674765365
6.476476476476477,1.1994792114810329
6.486486486486487,1.2002970703746738
6.496496496496497,1.2011138601003035
6.506506506506507,1.2019295961762642
6.516516516516517,1.202744293696397
6.526526526526527,1.2035579673300414
6.536536536536537,1.204370631322036
6.546546546546547,1.2051822994927168
6.556556556556557,1.2059929852379196
6.566566566566567,1.2068027015289784
6.576576576576577,1.2076114609127249
6.586586586586587,1.2084192755114906
6.596596596596597,1.2092261570231049
6.606606606606607,1.2100321167208956
6.616616616616617,1.2108371654536896
6.626626626626627,1.211641313645812
6.636636636636637,1.2124445712970866
6.646646646646647,1.2132469479828354
6.656656656656657,1.2140484528538795
6.666666666666667,1.2148490946365382
6.676676676676677,1.2156488816326296
6.686686686686687,1.2164478217194699
6.696696696696697,1.2172459223498746
6.706706706706707,1.218043190552157
6.716716716716717,1.2188396329301294
6.726726726726727,1.2196352556631025
6.736736736736737,1.2204300645058856
6.746746746746747,1.2212240647887866
6.756756756756757,1.2220172614176121
6.766766766766767,1.2228096588736668
6.776776776776777,1.2236012612137541
6.786786786786787,1.2243920720701764
6.796796796796797,1.2251820946507344
6.806806806806807,1.2259713317387269
6.816816816816817,1.226759785692952
6.826826826826827,1.227547458447706
6.836836836836837,1.2283343515127836
6.846846846846847,1.2291204659734782
6.856856856856857,1.229905802490582
6.866866866866867,1.2306903613003854
6.876876876876877,1.2314741422146775
6.886886886886887,1.2322571446207462
6.896896896896897,1.2330393674813773
6.906906906906907,1.233820809334856
6.916916916916917,1.234601468294965
6.926926926926927,1.235381342050987
6.936936936936937,1.2361604278677019
6.946946946946947,1.2369387225853887
6.956956956956957,1.2377162226198253
6.966966966966967,1.2384929239622875
6.976976976976977,1.23926882217955
6.986986986986987,1.2400439124138862
6.996996996996997,1.2408181893830679
7.007007007007007,1.2415916473803652
7.017017017017017,1.2423642802745472
7.027027027027027,1.2431360815098813
7.037037037037037,1.2439070441061335
7.047047047047047,1.2446771606585683
7.057057057057057,1.245446423337949
7.067067067067067,1.246214823890537
7.077077077077077,1.246982353638093
7.087087087087087,1.2477490034778755
7.097097097097097,1.2485147638826417
7.107107107107107,1.249279624900648
7.117117117117117,1.2500435761556483
7.127127127127127,1.2508066068468962
7.137137137137137,1.2515687057491427
7.147147147147147,1.2523298612126383
7.157157157157157,1.2530900611631317
7.167167167167167,1.25384929310187
7.177177177177177,1.2546075441055993
7.187187187187187,1.2553648008265637
7.197197197197197,1.2561210494925061
7.207207207207207,1.256876275906668
7.217217217217217,1.25763046544779
7.227227227227227,1.2583836030701097
7.237237237237237,1.259135673303365
7.247247247247247,1.2598866602527914
7.257257257257257,1.2606365475991232
7.267267267267267,1.2613853185985933
7.277277277277277,1.2621329560829329
7.287287287287287,1.262879442459372
7.297297297297297,1.2636247597106391
7.307307307307307,1.2643688893949614
7.317317317317317,1.2651118126460643
7.327327327327327,1.265853510173172
7.337337337337337,1.2665939622610076
7.347347347347347,1.2673331487697919
7.357357357357357,1.268071049135245
7.367367367367367,1.268807642368585
7.377377377377377,1.269542937978623
7.387387387387387,1.2702770812266622
7.397397397397397,1.2710101096536466
7.407407407407407,1.2717420417439158
7.4174174174174174,1.2724728956113782
7.4274274274274275,1.2732026889995098
7.4374374374374375,1.2739314392813557
7.4474474474474475,1.2746591634595288
7.4574574574574575,1.2753858781662104
7.4674674674674675,1.2761115996631505
7.4774774774774775,1.276836343841667
7.4874874874874875,1.2775601262226466
7.4974974974974975,1.278282961956544
7.5075075075075075,1.279004865823382
7.5175175175175175,1.2797258522327526
7.5275275275275275,1.2804459352238153
7.5375375375375375,1.2811651284652985
7.5475475475475475,1.2818834452554984
7.5575575575575575,1.28260089852228
7.5675675675675675,1.2833175008230766
7.5775775775775776,1.2840332643448895
7.587587587587588,1.2847482009042888
7.597597597597598,1.2854623219474126
7.607607607607608,1.2861756385499672
7.617617617617618,1.2868881614172278
7.627627627627628,1.2875999008840378
7.637637637637638,1.2883108669148082
7.647647647647648,1.2890210691035195
7.657657657657658,1.2897305166737196
7.667667667667668,1.2904392184785252
7.677677677677678,1.2911471830006214
7.687687687687688,1.2918544183522611
7.697697697697698,1.2925609322752663
7.707707707707708,1.2932667321410267
7.717717717717718,1.2939718249505008
7.727727727727728,1.2946762173342152
7.737737737737738,1.2953799155522647
7.747747747747748,1.296082925494313
7.757757757757758,1.2967852526795913
7.767767767767768,1.2974869022569
7.777777777777778,1.2981878790046075
7.787787787787788,1.2988881873306501
7.797797797797798,1.299587831272533
7.807807807807808,1.3002868144973299
7.817817817817818,1.300985140301682
7.827827827827828,1.3016828116117998
7.837837837837838,1.3023798309834616
7.847847847847848,1.3030762006020138
7.857857857857858,1.303771922282372
7.867867867867868,1.3044669974690193
7.877877877877878,1.3051614272360075
7.887887887887888,1.305855212286957
7.897897897897898,1.3065483529550557
7.907907907907908,1.3072408492030607
7.917917917917918,1.3079327006232973
7.927927927927928,1.3086239064376588
7.937937937937938,1.309314465497607
7.947947947947948,1.3100043762841722
7.957957957957958,1.3106936369079527
7.967967967967968,1.3113822451091155
7.977977977977978,1.3120701982573957
7.987987987987988,1.312757493352097
7.997997997997998,1.3134441270220907
8.008008008008009,1.314130095525818
8.018018018018019,1.3148153947512864
8.028028028028029,1.3155000202160734
8.038038038038039,1.316183967067324
8.048048048048049,1.316867230081752
8.058058058058059,1.3175498036656395
8.068068068068069,1.3182316818548359
